"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error"
"Beta_SSE272","fine_clean_simulations","nonzero",125,"elastic_net",30,1908.56661408186,0.813333333333333,1,4.11580517658092,0.49555488827389,0.398,1154.64742677108,2.9394924281633,0.438522127428467,0.386
"Beta_SSE1123","fine_clean_simulations","nonzero",125,"group_lasso",30,1908.56661408186,0.813333333333333,1,4.11580517658092,0.49555488827389,0.398,1154.64742677108,2.9394924281633,0.438522127428467,0.386
"Beta_SSE273","fine_clean_simulations","nonzero",125,"elastic_net",31,1795.08939476581,0.869333333333333,1,3.75807948099626,0.484763734313961,0.4165,1130.67575328643,3.08371755516293,0.45122411634466,0.4005
"Beta_SSE1124","fine_clean_simulations","nonzero",125,"group_lasso",31,1795.08939476581,0.869333333333333,1,3.75807948099626,0.484763734313961,0.4165,1130.67575328643,3.08371755516293,0.45122411634466,0.4005
"Beta_SSE274","fine_clean_simulations","nonzero",125,"elastic_net",32,1834.15151686755,0.8,1,4.17984921368483,0.499178055323995,0.3955,1087.17957089147,3.16750103597332,0.447597944489372,0.384
"Beta_SSE1125","fine_clean_simulations","nonzero",125,"group_lasso",32,1834.15151686755,0.8,1,4.17984921368483,0.499178055323995,0.3955,1087.17957089147,3.16750103597332,0.447597944489372,0.384
"Beta_SSE275","fine_clean_simulations","nonzero",125,"elastic_net",33,1772.27849230788,0.816,1,4.05476603225687,0.504567555164063,0.418,1061.30657284984,3.17037205364406,0.464285136636151,0.4045
"Beta_SSE1126","fine_clean_simulations","nonzero",125,"group_lasso",33,1772.27849230788,0.816,1,4.05476603225687,0.504567555164063,0.418,1061.30657284984,3.17037205364406,0.464285136636151,0.4045
"Beta_SSE276","fine_clean_simulations","nonzero",125,"elastic_net",34,1785.73318411156,0.797333333333333,1,3.9406328749257,0.498076320882124,0.414,1062.68378545872,2.87050107664941,0.440804173063084,0.4105
"Beta_SSE1127","fine_clean_simulations","nonzero",125,"group_lasso",34,1785.73318411156,0.797333333333333,1,3.9406328749257,0.498076320882124,0.414,1062.68378545872,2.87050107664941,0.440804173063084,0.4105
"Beta_SSE277","fine_clean_simulations","nonzero",125,"elastic_net",35,1795.46793657461,0.864,1,3.72617874474759,0.479399934111143,0.42,1147.1889983213,3.09291518617911,0.445827032004964,0.4125
"Beta_SSE1128","fine_clean_simulations","nonzero",125,"group_lasso",35,1795.46793657461,0.864,1,3.72617874474759,0.479399934111143,0.42,1147.1889983213,3.09291518617911,0.445827032004964,0.4125
"Beta_SSE278","fine_clean_simulations","nonzero",125,"elastic_net",36,1820.08000522277,0.824,1,4.06042364475747,0.500551556824606,0.407,1096.46466935048,3.01268414778144,0.448900469199684,0.4045
"Beta_SSE1129","fine_clean_simulations","nonzero",125,"group_lasso",36,1820.08000522277,0.824,1,4.06042364475747,0.500551556824606,0.407,1096.46466935048,3.01268414778144,0.448900469199684,0.4045
"Beta_SSE279","fine_clean_simulations","nonzero",125,"elastic_net",37,1865.8804215338,0.808,1,4.12611379147302,0.491866085622505,0.3665,1120.34823313363,2.97441225987276,0.431927668881686,0.3555
"Beta_SSE1130","fine_clean_simulations","nonzero",125,"group_lasso",37,1865.8804215338,0.808,1,4.12611379147302,0.491866085622505,0.3665,1120.34823313363,2.97441225987276,0.431927668881686,0.3555
"Beta_SSE280","fine_clean_simulations","nonzero",125,"elastic_net",38,1725.71123316303,0.824,1,3.8197522603167,0.490489488612753,0.3985,1043.01343431173,2.98915122314327,0.447933266249523,0.396
"Beta_SSE1131","fine_clean_simulations","nonzero",125,"group_lasso",38,1725.71123316303,0.824,1,3.8197522603167,0.490489488612753,0.3985,1043.01343431173,2.98915122314327,0.447933266249523,0.396
"Beta_SSE281","fine_clean_simulations","nonzero",125,"elastic_net",39,1928.80795236714,0.842666666666667,1,4.34106719848111,0.509303670168053,0.412,1200.97365275525,3.33042708417687,0.462120817129105,0.4065
"Beta_SSE1132","fine_clean_simulations","nonzero",125,"group_lasso",39,1928.80795236714,0.842666666666667,1,4.34106719848111,0.509303670168053,0.412,1200.97365275525,3.33042708417687,0.462120817129105,0.4065
"Beta_SSE282","fine_clean_simulations","nonzero",125,"elastic_net",4,1850.1289293751,0.813333333333333,1,4.09004143902127,0.49418891039537,0.3995,1147.88216332984,3.14755149210326,0.450442075739522,0.3855
"Beta_SSE1133","fine_clean_simulations","nonzero",125,"group_lasso",4,1850.1289293751,0.813333333333333,1,4.09004143902127,0.49418891039537,0.3995,1147.88216332984,3.14755149210326,0.450442075739522,0.3855
"Beta_SSE283","fine_clean_simulations","nonzero",125,"elastic_net",40,1748.95924617355,0.858666666666667,1,3.89272445680507,0.48997657435335,0.3885,1037.60456726356,2.97046603143516,0.442235454928025,0.3855
"Beta_SSE1134","fine_clean_simulations","nonzero",125,"group_lasso",40,1748.95924617355,0.858666666666667,1,3.89272445680507,0.48997657435335,0.3885,1037.60456726356,2.97046603143516,0.442235454928025,0.3855
"Beta_SSE284","fine_clean_simulations","nonzero",125,"elastic_net",41,1774.39932183098,0.890666666666667,1,3.99530719041564,0.498796565757782,0.4225,1122.10317448067,3.35245955692572,0.467929333462989,0.399
"Beta_SSE1135","fine_clean_simulations","nonzero",125,"group_lasso",41,1774.39932183098,0.890666666666667,1,3.99530719041564,0.498796565757782,0.4225,1122.10317448067,3.35245955692572,0.467929333462989,0.399
"Beta_SSE285","fine_clean_simulations","nonzero",125,"elastic_net",42,1830.34108567541,0.888,1,3.79657275001546,0.484256806044042,0.411,1148.6375801004,3.11636249124498,0.445755810210926,0.391
"Beta_SSE1136","fine_clean_simulations","nonzero",125,"group_lasso",42,1830.34108567541,0.888,1,3.79657275001546,0.484256806044042,0.411,1148.6375801004,3.11636249124498,0.445755810210926,0.391
"Beta_SSE286","fine_clean_simulations","nonzero",125,"elastic_net",43,1903.41017658554,0.805333333333333,1,4.06677760917138,0.492528596617891,0.3745,1161.31886655547,2.91245872451904,0.432526342570834,0.3745
"Beta_SSE1137","fine_clean_simulations","nonzero",125,"group_lasso",43,1903.41017658554,0.805333333333333,1,4.06677760917138,0.492528596617891,0.3745,1161.31886655547,2.91245872451904,0.432526342570834,0.3745
"Beta_SSE287","fine_clean_simulations","nonzero",125,"elastic_net",44,1777.66357839491,0.821333333333333,1,4.03930519439168,0.502496338596245,0.4105,1083.78944542613,3.16383414136928,0.458739570155644,0.4045
"Beta_SSE1138","fine_clean_simulations","nonzero",125,"group_lasso",44,1777.66357839491,0.821333333333333,1,4.03930519439168,0.502496338596245,0.4105,1083.78944542613,3.16383414136928,0.458739570155644,0.4045
"Beta_SSE288","fine_clean_simulations","nonzero",125,"elastic_net",45,1894.13640834904,0.792,1,4.21834887028147,0.500097585922742,0.401,1179.54087097686,3.12683677578333,0.447408303104501,0.3955
"Beta_SSE1139","fine_clean_simulations","nonzero",125,"group_lasso",45,1894.13640834904,0.792,1,4.21834887028147,0.500097585922742,0.401,1179.54087097686,3.12683677578333,0.447408303104501,0.3955
"Beta_SSE289","fine_clean_simulations","nonzero",125,"elastic_net",46,1834.03592477696,0.872,1,4.04036747945498,0.494810234976623,0.3935,1091.83603793638,3.21064475594862,0.455281210592693,0.389
"Beta_SSE1140","fine_clean_simulations","nonzero",125,"group_lasso",46,1834.03592477696,0.872,1,4.04036747945498,0.494810234976623,0.3935,1091.83603793638,3.21064475594862,0.455281210592693,0.389
"Beta_SSE290","fine_clean_simulations","nonzero",125,"elastic_net",47,1893.22083886722,0.824,1,4.22708756014902,0.50406544434,0.397,1134.79720100592,3.09833476949231,0.449558957515239,0.389
"Beta_SSE1141","fine_clean_simulations","nonzero",125,"group_lasso",47,1893.22083886722,0.824,1,4.22708756014902,0.50406544434,0.397,1134.79720100592,3.09833476949231,0.449558957515239,0.389
"Beta_SSE291","fine_clean_simulations","nonzero",125,"elastic_net",48,1806.17368429581,0.84,1,3.92919941485445,0.495920781815105,0.395,1080.89665374006,2.83515548897326,0.439250061574134,0.3865
"Beta_SSE1142","fine_clean_simulations","nonzero",125,"group_lasso",48,1806.17368429581,0.84,1,3.92919941485445,0.495920781815105,0.395,1080.89665374006,2.83515548897326,0.439250061574134,0.3865
"Beta_SSE292","fine_clean_simulations","nonzero",125,"elastic_net",49,1814.63455655392,0.837333333333333,1,3.95488605990991,0.486719908770008,0.3795,1087.86586725718,3.03117449971339,0.437328706022513,0.366
"Beta_SSE1143","fine_clean_simulations","nonzero",125,"group_lasso",49,1814.63455655392,0.837333333333333,1,3.95488605990991,0.486719908770008,0.3795,1087.86586725718,3.03117449971339,0.437328706022513,0.366
"Beta_SSE293","fine_clean_simulations","nonzero",125,"elastic_net",5,1868.60475032827,0.829333333333333,1,4.01405227019147,0.494947106489782,0.3905,1130.40682548089,3.0264784018109,0.447596485921309,0.383
"Beta_SSE1144","fine_clean_simulations","nonzero",125,"group_lasso",5,1868.60475032827,0.829333333333333,1,4.01405227019147,0.494947106489782,0.3905,1130.40682548089,3.0264784018109,0.447596485921309,0.383
"Beta_SSE294","fine_clean_simulations","nonzero",125,"elastic_net",50,1789.8750019852,0.864,1,3.68949391159611,0.473781074173789,0.3925,1149.98845728629,3.04863741059187,0.439102501381327,0.3825
"Beta_SSE1145","fine_clean_simulations","nonzero",125,"group_lasso",50,1789.8750019852,0.864,1,3.68949391159611,0.473781074173789,0.3925,1149.98845728629,3.04863741059187,0.439102501381327,0.3825
"Beta_SSE295","fine_clean_simulations","nonzero",125,"elastic_net",6,1835.12524704739,0.826666666666667,1,4.04671294619607,0.496328592260769,0.3905,1076.28442036698,3.06876192877471,0.445375343733216,0.3895
"Beta_SSE1146","fine_clean_simulations","nonzero",125,"group_lasso",6,1835.12524704739,0.826666666666667,1,4.04671294619607,0.496328592260769,0.3905,1076.28442036698,3.06876192877471,0.445375343733216,0.3895
"Beta_SSE296","fine_clean_simulations","nonzero",125,"elastic_net",7,1859.90849975265,0.834666666666667,1,4.20150945803529,0.505758717725625,0.4185,1163.93539637056,3.38490567046892,0.469415166327445,0.396
"Beta_SSE1147","fine_clean_simulations","nonzero",125,"group_lasso",7,1859.90849975265,0.834666666666667,1,4.20150945803529,0.505758717725625,0.4185,1163.93539637056,3.38490567046892,0.469415166327445,0.396
"Beta_SSE297","fine_clean_simulations","nonzero",125,"elastic_net",8,1872.54980877918,0.826666666666667,1,4.12863650900999,0.495069538558884,0.3895,1134.34825705154,3.07166509177427,0.438364854683967,0.38
"Beta_SSE1148","fine_clean_simulations","nonzero",125,"group_lasso",8,1872.54980877918,0.826666666666667,1,4.12863650900999,0.495069538558884,0.3895,1134.34825705154,3.07166509177427,0.438364854683967,0.38
"Beta_SSE298","fine_clean_simulations","nonzero",125,"elastic_net",9,1767.72611847463,0.84,1,4.05758295800626,0.501126661834246,0.41,1049.41675504629,3.03460122432398,0.44894322736228,0.399
"Beta_SSE1149","fine_clean_simulations","nonzero",125,"group_lasso",9,1767.72611847463,0.84,1,4.05758295800626,0.501126661834246,0.41,1049.41675504629,3.03460122432398,0.44894322736228,0.399
"Beta_SSE299","fine_clean_simulations","nonzero",125,"IBMR",1,1773.0253873314,0.818666666666667,1,3.73507408851126,0.481785252163851,0.4285,908.711330692688,3.02676285394853,0.441622542184133,0.403
"Beta_SSE300","fine_clean_simulations","nonzero",125,"IBMR",10,1805.13197044469,0.781333333333333,1,4.00962377030334,0.490637186749622,0.4015,917.132373551715,2.98005513312518,0.437679248355557,0.3895
"Beta_SSE301","fine_clean_simulations","nonzero",125,"IBMR",11,1762.84207793385,0.744,1,3.83743235864845,0.487868183765746,0.4105,862.167672427063,2.66794310010673,0.42471678624776,0.3955
"Beta_SSE302","fine_clean_simulations","nonzero",125,"IBMR",12,1653.3465304121,0.792,1,3.56530839408323,0.476683799265124,0.4135,847.860726908061,2.82389852009447,0.435582922633132,0.394
"Beta_SSE303","fine_clean_simulations","nonzero",125,"IBMR",13,1806.56422136028,0.738666666666667,1,3.76409158593451,0.485130691932138,0.402,871.234202956571,2.75156811049599,0.430019605491058,0.3855
"Beta_SSE304","fine_clean_simulations","nonzero",125,"IBMR",14,1812.06249499134,0.778666666666667,1,3.94333214452797,0.489796935091548,0.4025,917.512809433552,2.89682521957389,0.434837185209609,0.3935
"Beta_SSE305","fine_clean_simulations","nonzero",125,"IBMR",15,1779.16604291735,0.762666666666667,1,3.84414452612525,0.488956689975201,0.395,902.258482653092,2.83567116685578,0.435796629771767,0.378
"Beta_SSE306","fine_clean_simulations","nonzero",125,"IBMR",16,1747.79233906735,0.8,1,3.67123284695008,0.476757244379929,0.3805,864.957489128714,2.5377068115359,0.412596377542391,0.369
"Beta_SSE307","fine_clean_simulations","nonzero",125,"IBMR",17,1683.616178641,0.824,1,3.28788921950888,0.460422779171089,0.382,861.702787000538,2.55542920809271,0.415939734947182,0.3655
"Beta_SSE308","fine_clean_simulations","nonzero",125,"IBMR",18,1791.4280196584,0.744,1,3.57655830887452,0.475553234455024,0.4165,938.599606379692,2.7209238842102,0.430408004225961,0.397
"Beta_SSE309","fine_clean_simulations","nonzero",125,"IBMR",19,1814.51340005124,0.701333333333333,1,3.90815786500931,0.492118580899185,0.4035,906.676756454177,2.9051963805549,0.439663326594109,0.384
"Beta_SSE310","fine_clean_simulations","nonzero",125,"IBMR",2,1822.1259108588,0.744,1,3.49097914087289,0.469460082380815,0.393,906.466332191408,2.57327561519451,0.416679696548089,0.37
"Beta_SSE311","fine_clean_simulations","nonzero",125,"IBMR",20,1896.91378130264,0.768,1,3.94483267448496,0.49208997241942,0.4045,973.947156442434,2.78652142562003,0.4319863985095,0.395
"Beta_SSE312","fine_clean_simulations","nonzero",125,"IBMR",21,1809.33848484211,0.776,1,4.00446568421944,0.492929244218064,0.403,894.543355057883,2.83228557521583,0.427268837307804,0.385
"Beta_SSE313","fine_clean_simulations","nonzero",125,"IBMR",22,1759.30033943111,0.808,1,3.85768266704387,0.49508405423139,0.403,849.367894430442,2.79777291098623,0.437040071365952,0.401
"Beta_SSE314","fine_clean_simulations","nonzero",125,"IBMR",23,1708.37071427115,0.786666666666667,1,3.4749081584869,0.466488064433281,0.4,860.446920720939,2.76539048782883,0.420851314926343,0.379
"Beta_SSE315","fine_clean_simulations","nonzero",125,"IBMR",24,1786.32989541475,0.752,1,3.76312069061354,0.490040279904762,0.424,885.859416952611,2.94326025829019,0.443487859163087,0.4015
"Beta_SSE316","fine_clean_simulations","nonzero",125,"IBMR",25,1828.53324399415,0.754666666666667,1,3.92250334005089,0.488604596601511,0.383,922.788209796114,2.84106761965573,0.426578531603292,0.3595
"Beta_SSE317","fine_clean_simulations","nonzero",125,"IBMR",26,1802.82115731293,0.858666666666667,1,3.57039330669229,0.472083408291752,0.3925,928.383701349751,2.82224469380268,0.431033731334558,0.3775
"Beta_SSE318","fine_clean_simulations","nonzero",125,"IBMR",27,1787.49106279317,0.749333333333333,1,3.78351423886357,0.485983354032711,0.3995,878.058786394104,2.83360517960366,0.433065730004302,0.3785
"Beta_SSE319","fine_clean_simulations","nonzero",125,"IBMR",28,1783.24927622173,0.786666666666667,1,4.01824251854643,0.504686695566231,0.427,899.033050741481,2.91590334731826,0.450175681294456,0.403
"Beta_SSE320","fine_clean_simulations","nonzero",125,"IBMR",29,1949.82629968832,0.805333333333333,1,3.92783509480106,0.48970439398884,0.4045,967.108433347208,2.77876684482645,0.430593190535004,0.3835
"Beta_SSE321","fine_clean_simulations","nonzero",125,"IBMR",3,1743.74330807105,0.736,1,3.76632832229738,0.483332823359645,0.412,853.135776388712,2.67969400530214,0.424654099908615,0.395
"Beta_SSE322","fine_clean_simulations","nonzero",125,"IBMR",30,1884.40461325939,0.714666666666667,1,3.91896364301511,0.487836895250058,0.394,927.977510014812,2.66261382116709,0.422699246299606,0.385
"Beta_SSE323","fine_clean_simulations","nonzero",125,"IBMR",31,1753.00871329739,0.808,1,3.50289391608329,0.472291178965142,0.407,908.389340230852,2.69692976878492,0.426300666117585,0.3995
"Beta_SSE324","fine_clean_simulations","nonzero",125,"IBMR",32,1787.6508766247,0.728,1,3.86103747626991,0.485179735514873,0.388,865.413105159568,2.77356839136299,0.42037652763296,0.3795
"Beta_SSE325","fine_clean_simulations","nonzero",125,"IBMR",33,1755.76418828419,0.765333333333333,1,3.89058974681026,0.497197032868027,0.4105,869.279560510222,2.82023298089028,0.44244655287973,0.401
"Beta_SSE326","fine_clean_simulations","nonzero",125,"IBMR",34,1743.80838516535,0.752,1,3.68007267059012,0.485875882928851,0.4135,852.676404145196,2.61543473498059,0.423136651818334,0.4095
"Beta_SSE327","fine_clean_simulations","nonzero",125,"IBMR",35,1825.1268479264,0.752,1,3.79519397229837,0.482883200272703,0.4065,936.033011512538,2.66963346732898,0.418851826048689,0.4065
"Beta_SSE328","fine_clean_simulations","nonzero",125,"IBMR",36,1720.75703698993,0.789333333333333,1,3.50747538428607,0.475744587065327,0.413,893.550545401496,2.75405055203916,0.432785585568033,0.4025
"Beta_SSE329","fine_clean_simulations","nonzero",125,"IBMR",37,1832.3147260902,0.701333333333333,1,3.8494693971884,0.479827693716889,0.375,903.065298494631,2.63042525632304,0.410457959345666,0.3505
"Beta_SSE330","fine_clean_simulations","nonzero",125,"IBMR",38,1631.73894072601,0.781333333333333,1,3.28643938956407,0.464663844902789,0.404,842.372163723844,2.5569996033996,0.419508862534732,0.39
"Beta_SSE331","fine_clean_simulations","nonzero",125,"IBMR",39,1894.86251307802,0.818666666666667,1,4.09993204904251,0.500397507694012,0.41,972.875044639976,2.9738707003784,0.443852656688669,0.4035
"Beta_SSE332","fine_clean_simulations","nonzero",125,"IBMR",4,1819.10098396782,0.752,1,3.83638048529721,0.483436651763277,0.3975,933.076614390954,2.73451543936478,0.425133722760254,0.3765
"Beta_SSE333","fine_clean_simulations","nonzero",125,"IBMR",40,1717.012966763,0.789333333333333,1,3.64127758188646,0.478122676651409,0.3905,829.95765022275,2.64125807395866,0.418520030626336,0.375
"Beta_SSE334","fine_clean_simulations","nonzero",125,"IBMR",41,1798.384109107,0.76,1,3.98898751974823,0.498122464669256,0.406,901.272933493742,2.87392105917869,0.439169283481313,0.3955
"Beta_SSE335","fine_clean_simulations","nonzero",125,"IBMR",42,1776.51583519057,0.842666666666667,1,3.48849587150025,0.469197192327405,0.4035,912.760978343208,2.7746112131777,0.424827887962852,0.3875
"Beta_SSE336","fine_clean_simulations","nonzero",125,"IBMR",43,1856.11436712116,0.786666666666667,1,3.75303788104933,0.478763657311672,0.376,915.09900662942,2.58964638008286,0.41289624978095,0.372
"Beta_SSE337","fine_clean_simulations","nonzero",125,"IBMR",44,1739.38652431072,0.762666666666667,1,3.75556632725984,0.489829314840345,0.409,884.50365226867,2.74456563608801,0.433844811364443,0.3985
"Beta_SSE338","fine_clean_simulations","nonzero",125,"IBMR",46,1726.93457609167,0.84,1,3.4423485165258,0.466489043365672,0.407,869.398918917626,2.68874583400098,0.420480936407204,0.3885
"Beta_SSE339","fine_clean_simulations","nonzero",125,"IBMR",47,1846.41716359861,0.749333333333333,1,3.92680575886894,0.491418615687612,0.394,904.648245744042,2.73473699070789,0.42837918855847,0.385
"Beta_SSE340","fine_clean_simulations","nonzero",125,"IBMR",48,1766.63221217178,0.816,1,3.66351303552784,0.484058922287012,0.395,878.946972091317,2.56641252357126,0.421225685130855,0.3825
"Beta_SSE341","fine_clean_simulations","nonzero",125,"IBMR",49,1782.55396715462,0.792,1,3.71844732580782,0.475851084275412,0.3865,879.278313114097,2.62387677655836,0.410919882654675,0.361
"Beta_SSE342","fine_clean_simulations","nonzero",125,"IBMR",5,1823.20649141307,0.776,1,3.70960425136612,0.482286084638837,0.386,903.610226910208,2.62318305003807,0.424335302426037,0.3815
"Beta_SSE343","fine_clean_simulations","nonzero",125,"IBMR",50,1822.32581128704,0.776,1,3.78359717026608,0.477774539750056,0.3865,944.410728166196,2.7023612102827,0.417976224946393,0.373
"Beta_SSE344","fine_clean_simulations","nonzero",125,"IBMR",6,1806.61610917985,0.786666666666667,1,3.85138162115313,0.488108183343277,0.3905,866.204583616746,2.77693420657487,0.428708911221066,0.387
"Beta_SSE345","fine_clean_simulations","nonzero",125,"IBMR",7,1822.83297133113,0.682666666666667,1,3.90055190487793,0.49277398995372,0.4075,937.208551431174,2.84458314632852,0.43899438283254,0.3895
"Beta_SSE346","fine_clean_simulations","nonzero",125,"IBMR",8,1834.27874556716,0.802666666666667,1,3.84374610922027,0.48225249906312,0.3855,925.393709640832,2.67586670866698,0.413186698672824,0.3755
"Beta_SSE347","fine_clean_simulations","nonzero",125,"IBMR",9,1728.99546213884,0.786666666666667,0.992,3.80281318789584,0.489820203035725,0.4065,841.24129591083,2.73286492862894,0.429554453985825,0.393
"Beta_SSE348","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",1,1808.27432222819,0.866666666666667,1,3.91213846836055,0.489647970003159,0.4245,947.299916823095,3.10318981198389,0.446476835008874,0.4055
"Beta_SSE349","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",10,1837.28162471536,0.818666666666667,1,4.23961805253414,0.500424749410516,0.4085,950.237244729225,3.07374050748629,0.444560558887963,0.396
"Beta_SSE350","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",11,1785.25083886918,0.810666666666667,1,4.03632011470004,0.496229146318222,0.4025,894.089228348609,2.81844360121975,0.433750862124928,0.3995
"Beta_SSE351","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",12,1685.05602597146,0.837333333333333,1,3.78228653272936,0.48672885325204,0.417,884.245014527274,3.02198743600421,0.448008714069571,0.402
"Beta_SSE352","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",13,1768.66640210111,0.882666666666667,1,3.63916656822608,0.479768601461197,0.4085,916.32441379322,2.90765082398283,0.441040104722216,0.3875
"Beta_SSE353","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",14,1769.43320317934,0.850666666666667,1,3.76502400578853,0.481553824920374,0.41,953.850502106486,2.99517437536869,0.439689303908594,0.3955
"Beta_SSE354","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",15,1811.25018133507,0.765333333333333,1,4.04791249706263,0.497598186242238,0.4,935.832352722384,2.99333616887924,0.442455963778246,0.38
"Beta_SSE355","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",16,1706.8059860386,0.88,1,3.49062265499675,0.468496720770541,0.385,901.455317327039,2.67800055292024,0.421248765523501,0.3745
"Beta_SSE356","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",17,1715.05331813136,0.909333333333333,1,3.51372810175043,0.471401741714474,0.3875,896.611346065451,2.762005734128,0.429164116337265,0.3715
"Beta_SSE357","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",18,1876.49319548797,0.813333333333333,1,4.11934894433648,0.499081449233263,0.4125,968.698930639465,2.88702962344653,0.440642423293769,0.4005
"Beta_SSE358","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",19,1847.86969028127,0.816,1,4.14350518021831,0.502927416731597,0.4065,947.227603497753,3.02987459658527,0.449362425086652,0.391
"Beta_SSE359","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",2,1834.44165657676,0.888,1,3.58516643165301,0.474231002514066,0.4,945.533547230934,2.75175505885217,0.430117628449717,0.3735
"Beta_SSE360","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",20,1926.86835246677,0.832,1,4.14174788730397,0.500502471029322,0.4,1013.01999306889,2.86837694614142,0.436699999913066,0.395
"Beta_SSE361","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",21,1831.32088059802,0.784,1,4.1609390936763,0.499941673695458,0.4015,928.962494992114,2.94562770090434,0.433706130520009,0.3855
"Beta_SSE362","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",22,1776.52199145012,0.861333333333333,1,4.00124826302952,0.501283339808552,0.4125,879.419907422567,2.99436090030827,0.449157107894706,0.4045
"Beta_SSE363","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",23,1722.9463738141,0.869333333333333,1,3.58350167377031,0.47276639265949,0.3985,892.634514569201,2.84977072712068,0.4292230989229,0.3835
"Beta_SSE364","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",24,1791.42385954205,0.888,1,3.85500136686845,0.494400696419566,0.4245,923.993732881619,3.08028395785853,0.451258375730563,0.402
"Beta_SSE365","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",25,1868.46763179492,0.821333333333333,1,4.20087972575941,0.499881031203794,0.3745,961.788139661769,2.94762541644258,0.434232387653306,0.3625
"Beta_SSE366","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",26,1839.18877227617,0.872,1,3.74515058071622,0.479998227885588,0.392,973.950957171699,2.93625214995882,0.438400020246404,0.38
"Beta_SSE367","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",27,1814.09618751421,0.821333333333333,1,3.96747442622419,0.494401127964733,0.393,910.130197446689,2.95256987363718,0.439884550603525,0.3825
"Beta_SSE368","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",28,1731.75561149502,0.872,1,3.82240934776479,0.49708968610806,0.429,933.961967067362,3.07847157755901,0.461411669800591,0.4065
"Beta_SSE369","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",29,1884.84404130599,0.896,1,3.68084537322228,0.479412522348717,0.4145,1002.7142122522,2.94446592536464,0.442279643310204,0.387
"Beta_SSE370","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",3,1774.10592025808,0.789333333333333,1,3.98963915687989,0.493187061299942,0.41,885.998724934264,2.91546078827876,0.440315008757187,0.3985
"Beta_SSE371","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",30,1818.15554969008,0.872,1,3.62056735032781,0.47430701774679,0.4005,964.325185148086,2.75979484258207,0.427484556716297,0.3855
"Beta_SSE372","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",31,1789.20577906128,0.861333333333333,1,3.71307992373375,0.482680992671166,0.4175,950.112188887199,2.90683500151074,0.440454169594535,0.4
"Beta_SSE373","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",32,1741.97855125205,0.893333333333333,1,3.71155806560291,0.478640417731804,0.405,903.405476129024,2.96897713432684,0.434734642689035,0.3835
"Beta_SSE374","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",33,1767.58094699344,0.808,1,4.01228767359745,0.502700947432806,0.416,893.302877728845,2.98224071772422,0.453119740408138,0.405
"Beta_SSE375","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",34,1783.97906382065,0.797333333333333,1,3.92538810558894,0.497375931606636,0.413,886.832992530307,2.75949660059286,0.432897246406232,0.4105
"Beta_SSE376","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",35,1791.64203241218,0.861333333333333,1,3.69659750684714,0.478025263089522,0.418,977.076930933064,2.92989915640816,0.435986725528683,0.4125
"Beta_SSE377","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",36,1733.01887280369,0.88,1,3.6130721217656,0.480862529515135,0.4115,928.056399861983,2.85250520690499,0.438971737006325,0.4045
"Beta_SSE378","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",37,1772.56610232653,0.866666666666667,1,3.60567017972945,0.468634039175377,0.376,939.028276597583,2.79533415603384,0.420359860498622,0.3545
"Beta_SSE379","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",38,1642.57482770575,0.861333333333333,1,3.41915751876457,0.472068110196849,0.407,869.308239729153,2.77507529153843,0.433832623812646,0.3965
"Beta_SSE380","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",39,1923.72980181338,0.837333333333333,1,4.29344874056591,0.507390927112681,0.41,1009.40548947907,3.0965324671929,0.448153891413595,0.4045
