"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error"
"Beta_SSE1131","fine_clean_simulations","nonzero",125,"group_lasso",38,1725.71123316303,0.824,1,3.8197522603167,0.490489488612753,0.3985,1043.01343431173,2.98915122314327,0.447933266249523,0.396
"Beta_SSE272","fine_clean_simulations","nonzero",125,"elastic_net",39,1928.80795236714,0.842666666666667,1,4.34106719848111,0.509303670168053,0.412,1200.97365275525,3.33042708417687,0.462120817129105,0.4065
"Beta_SSE1132","fine_clean_simulations","nonzero",125,"group_lasso",39,1928.80795236714,0.842666666666667,1,4.34106719848111,0.509303670168053,0.412,1200.97365275525,3.33042708417687,0.462120817129105,0.4065
"Beta_SSE273","fine_clean_simulations","nonzero",125,"elastic_net",4,1850.1289293751,0.813333333333333,1,4.09004143902127,0.49418891039537,0.3995,1147.88216332984,3.14755149210326,0.450442075739522,0.3855
"Beta_SSE1133","fine_clean_simulations","nonzero",125,"group_lasso",4,1850.1289293751,0.813333333333333,1,4.09004143902127,0.49418891039537,0.3995,1147.88216332984,3.14755149210326,0.450442075739522,0.3855
"Beta_SSE274","fine_clean_simulations","nonzero",125,"elastic_net",40,1748.95924617355,0.858666666666667,1,3.89272445680507,0.48997657435335,0.3885,1037.60456726356,2.97046603143516,0.442235454928025,0.3855
"Beta_SSE1134","fine_clean_simulations","nonzero",125,"group_lasso",40,1748.95924617355,0.858666666666667,1,3.89272445680507,0.48997657435335,0.3885,1037.60456726356,2.97046603143516,0.442235454928025,0.3855
"Beta_SSE275","fine_clean_simulations","nonzero",125,"elastic_net",41,1774.39932183098,0.890666666666667,1,3.99530719041564,0.498796565757782,0.4225,1122.10317448067,3.35245955692572,0.467929333462989,0.399
"Beta_SSE1135","fine_clean_simulations","nonzero",125,"group_lasso",41,1774.39932183098,0.890666666666667,1,3.99530719041564,0.498796565757782,0.4225,1122.10317448067,3.35245955692572,0.467929333462989,0.399
"Beta_SSE276","fine_clean_simulations","nonzero",125,"elastic_net",42,1830.34108567541,0.888,1,3.79657275001546,0.484256806044042,0.411,1148.6375801004,3.11636249124498,0.445755810210926,0.391
"Beta_SSE1136","fine_clean_simulations","nonzero",125,"group_lasso",42,1830.34108567541,0.888,1,3.79657275001546,0.484256806044042,0.411,1148.6375801004,3.11636249124498,0.445755810210926,0.391
"Beta_SSE277","fine_clean_simulations","nonzero",125,"elastic_net",43,1903.41017658554,0.805333333333333,1,4.06677760917138,0.492528596617891,0.3745,1161.31886655547,2.91245872451904,0.432526342570834,0.3745
"Beta_SSE1137","fine_clean_simulations","nonzero",125,"group_lasso",43,1903.41017658554,0.805333333333333,1,4.06677760917138,0.492528596617891,0.3745,1161.31886655547,2.91245872451904,0.432526342570834,0.3745
"Beta_SSE278","fine_clean_simulations","nonzero",125,"elastic_net",44,1777.66357839491,0.821333333333333,1,4.03930519439168,0.502496338596245,0.4105,1083.78944542613,3.16383414136928,0.458739570155644,0.4045
"Beta_SSE1138","fine_clean_simulations","nonzero",125,"group_lasso",44,1777.66357839491,0.821333333333333,1,4.03930519439168,0.502496338596245,0.4105,1083.78944542613,3.16383414136928,0.458739570155644,0.4045
"Beta_SSE279","fine_clean_simulations","nonzero",125,"elastic_net",45,1894.13640834904,0.792,1,4.21834887028147,0.500097585922742,0.401,1179.54087097686,3.12683677578333,0.447408303104501,0.3955
"Beta_SSE1139","fine_clean_simulations","nonzero",125,"group_lasso",45,1894.13640834904,0.792,1,4.21834887028147,0.500097585922742,0.401,1179.54087097686,3.12683677578333,0.447408303104501,0.3955
"Beta_SSE280","fine_clean_simulations","nonzero",125,"elastic_net",46,1834.03592477696,0.872,1,4.04036747945498,0.494810234976623,0.3935,1091.83603793638,3.21064475594862,0.455281210592693,0.389
"Beta_SSE1140","fine_clean_simulations","nonzero",125,"group_lasso",46,1834.03592477696,0.872,1,4.04036747945498,0.494810234976623,0.3935,1091.83603793638,3.21064475594862,0.455281210592693,0.389
"Beta_SSE281","fine_clean_simulations","nonzero",125,"elastic_net",47,1893.22083886722,0.824,1,4.22708756014902,0.50406544434,0.397,1134.79720100592,3.09833476949231,0.449558957515239,0.389
"Beta_SSE1141","fine_clean_simulations","nonzero",125,"group_lasso",47,1893.22083886722,0.824,1,4.22708756014902,0.50406544434,0.397,1134.79720100592,3.09833476949231,0.449558957515239,0.389
"Beta_SSE282","fine_clean_simulations","nonzero",125,"elastic_net",48,1806.17368429581,0.84,1,3.92919941485445,0.495920781815105,0.395,1080.89665374006,2.83515548897326,0.439250061574134,0.3865
"Beta_SSE1142","fine_clean_simulations","nonzero",125,"group_lasso",48,1806.17368429581,0.84,1,3.92919941485445,0.495920781815105,0.395,1080.89665374006,2.83515548897326,0.439250061574134,0.3865
"Beta_SSE283","fine_clean_simulations","nonzero",125,"elastic_net",49,1814.63455655392,0.837333333333333,1,3.95488605990991,0.486719908770008,0.3795,1087.86586725718,3.03117449971339,0.437328706022513,0.366
"Beta_SSE1143","fine_clean_simulations","nonzero",125,"group_lasso",49,1814.63455655392,0.837333333333333,1,3.95488605990991,0.486719908770008,0.3795,1087.86586725718,3.03117449971339,0.437328706022513,0.366
"Beta_SSE284","fine_clean_simulations","nonzero",125,"elastic_net",5,1868.60475032827,0.829333333333333,1,4.01405227019147,0.494947106489782,0.3905,1130.40682548089,3.0264784018109,0.447596485921309,0.383
"Beta_SSE1144","fine_clean_simulations","nonzero",125,"group_lasso",5,1868.60475032827,0.829333333333333,1,4.01405227019147,0.494947106489782,0.3905,1130.40682548089,3.0264784018109,0.447596485921309,0.383
"Beta_SSE285","fine_clean_simulations","nonzero",125,"elastic_net",50,1789.8750019852,0.864,1,3.68949391159611,0.473781074173789,0.3925,1149.98845728629,3.04863741059187,0.439102501381327,0.3825
"Beta_SSE1145","fine_clean_simulations","nonzero",125,"group_lasso",50,1789.8750019852,0.864,1,3.68949391159611,0.473781074173789,0.3925,1149.98845728629,3.04863741059187,0.439102501381327,0.3825
"Beta_SSE286","fine_clean_simulations","nonzero",125,"elastic_net",6,1835.12524704739,0.826666666666667,1,4.04671294619607,0.496328592260769,0.3905,1076.28442036698,3.06876192877471,0.445375343733216,0.3895
"Beta_SSE1146","fine_clean_simulations","nonzero",125,"group_lasso",6,1835.12524704739,0.826666666666667,1,4.04671294619607,0.496328592260769,0.3905,1076.28442036698,3.06876192877471,0.445375343733216,0.3895
"Beta_SSE287","fine_clean_simulations","nonzero",125,"elastic_net",7,1859.90849975265,0.834666666666667,1,4.20150945803529,0.505758717725625,0.4185,1163.93539637056,3.38490567046892,0.469415166327445,0.396
"Beta_SSE1147","fine_clean_simulations","nonzero",125,"group_lasso",7,1859.90849975265,0.834666666666667,1,4.20150945803529,0.505758717725625,0.4185,1163.93539637056,3.38490567046892,0.469415166327445,0.396
"Beta_SSE288","fine_clean_simulations","nonzero",125,"elastic_net",8,1872.54980877918,0.826666666666667,1,4.12863650900999,0.495069538558884,0.3895,1134.34825705154,3.07166509177427,0.438364854683967,0.38
"Beta_SSE1148","fine_clean_simulations","nonzero",125,"group_lasso",8,1872.54980877918,0.826666666666667,1,4.12863650900999,0.495069538558884,0.3895,1134.34825705154,3.07166509177427,0.438364854683967,0.38
"Beta_SSE289","fine_clean_simulations","nonzero",125,"elastic_net",9,1767.72611847463,0.84,1,4.05758295800626,0.501126661834246,0.41,1049.41675504629,3.03460122432398,0.44894322736228,0.399
"Beta_SSE1149","fine_clean_simulations","nonzero",125,"group_lasso",9,1767.72611847463,0.84,1,4.05758295800626,0.501126661834246,0.41,1049.41675504629,3.03460122432398,0.44894322736228,0.399
"Beta_SSE290","fine_clean_simulations","nonzero",125,"IBMR",1,1772.94986207361,0.818666666666667,1,3.73460718129464,0.481763397100305,0.4285,908.625808897239,NA,NA,NA
"Beta_SSE291","fine_clean_simulations","nonzero",125,"IBMR",10,1805.05595573091,0.778666666666667,1,4.00904521530276,0.490612203108249,0.4015,916.94019308074,2.98045691723676,0.437702999558776,0.3895
"Beta_SSE292","fine_clean_simulations","nonzero",125,"IBMR",12,1653.3357141865,0.792,1,3.5652390676088,0.476680296389552,0.4135,847.764140253822,2.82373855532508,0.435596859842385,0.394
"Beta_SSE293","fine_clean_simulations","nonzero",125,"IBMR",13,1806.62390609873,0.738666666666667,1,3.76450858463598,0.485149973637592,0.402,871.294929052285,NA,NA,NA
"Beta_SSE294","fine_clean_simulations","nonzero",125,"IBMR",14,1812.04329754816,0.778666666666667,1,3.9431964703286,0.48979091196449,0.4025,917.496319392529,2.89700628162367,0.434848829585169,0.3935
"Beta_SSE295","fine_clean_simulations","nonzero",125,"IBMR",15,1779.18516297428,0.762666666666667,1,3.84428275066281,0.488963048418391,0.395,902.286487903557,2.83584075302857,0.435795453589073,0.378
"Beta_SSE296","fine_clean_simulations","nonzero",125,"IBMR",16,1747.84941565791,0.8,1,3.67164488239995,0.476776153965846,0.3805,864.941951626613,2.53787255395532,0.412607429452807,0.369
"Beta_SSE297","fine_clean_simulations","nonzero",125,"IBMR",17,1683.57469836726,0.824,1,3.28764523864968,0.460410285188764,0.382,861.602328632774,2.55573363952419,0.415959177287823,0.3655
"Beta_SSE298","fine_clean_simulations","nonzero",125,"IBMR",2,1822.05281013924,0.744,1,3.49054624501036,0.469439524294617,0.393,906.416273073799,2.57308324094919,0.416666818958569,0.37
"Beta_SSE299","fine_clean_simulations","nonzero",125,"IBMR",20,1896.88641072082,0.768,1,3.94463537241026,0.492081061116886,0.4045,973.932122997276,2.78653424354846,0.431987076463106,0.395
"Beta_SSE300","fine_clean_simulations","nonzero",125,"IBMR",21,1809.28945383084,0.776,1,4.00410603286309,0.492913758985948,0.403,894.480714859218,2.83222363238291,0.427266811392314,0.385
"Beta_SSE301","fine_clean_simulations","nonzero",125,"IBMR",22,1759.32576964344,0.808,1,3.85786023787935,0.495091946828112,0.403,849.487045896432,2.79779353733408,0.437064470241406,0.401
"Beta_SSE302","fine_clean_simulations","nonzero",125,"IBMR",23,1708.38385058166,0.786666666666667,1,3.47497868848647,0.466491535882495,0.4,860.452122519508,2.76497502300962,0.420823855665259,0.379
"Beta_SSE303","fine_clean_simulations","nonzero",125,"IBMR",24,1786.38215574056,0.752,1,3.76346438667777,0.490056656823274,0.424,885.828508213374,NA,NA,NA
"Beta_SSE304","fine_clean_simulations","nonzero",125,"IBMR",25,1828.50255614753,0.754666666666667,1,3.92227291160035,0.488594326131213,0.383,922.917908252806,NA,NA,NA
"Beta_SSE305","fine_clean_simulations","nonzero",125,"IBMR",26,1802.75179245294,0.858666666666667,1,3.56996121161413,0.4720620056706,0.3925,928.500886548948,2.82230554400341,0.431037233588643,0.3775
"Beta_SSE306","fine_clean_simulations","nonzero",125,"IBMR",28,1783.26297298038,0.786666666666667,1,4.01835271705027,0.50469163990856,0.427,898.989966514052,NA,NA,NA
"Beta_SSE307","fine_clean_simulations","nonzero",125,"IBMR",29,1949.81582972337,0.805333333333333,1,3.92775691683105,0.489701045254678,0.4045,967.09601014011,2.77860290496511,0.430583008478107,0.3835
"Beta_SSE308","fine_clean_simulations","nonzero",125,"IBMR",3,1743.75805263435,0.736,1,3.76642876705078,0.483337402721177,0.412,853.138417249507,NA,NA,NA
"Beta_SSE309","fine_clean_simulations","nonzero",125,"IBMR",30,1884.38906892238,0.714666666666667,1,3.91885740438064,0.48783234381239,0.3935,927.893936213484,2.66245931643005,0.422703038877054,0.385
"Beta_SSE310","fine_clean_simulations","nonzero",125,"IBMR",31,1752.94770221037,0.808,1,3.5025302696668,0.472274160716601,0.407,908.290583205834,2.69638794328743,0.426266877506291,0.399
"Beta_SSE311","fine_clean_simulations","nonzero",125,"IBMR",32,1787.64869703439,0.728,1,3.86102413069726,0.485179097806021,0.388,865.617420616785,2.77334690965172,0.420368530079303,0.3795
"Beta_SSE312","fine_clean_simulations","nonzero",125,"IBMR",33,1755.65649507868,0.765333333333333,1,3.88981589122948,0.497160767919958,0.4105,869.127519862499,NA,NA,NA
"Beta_SSE313","fine_clean_simulations","nonzero",125,"IBMR",34,1743.82462633773,0.752,1,3.68018072124685,0.485881135161184,0.4135,852.69224006964,NA,NA,NA
"Beta_SSE314","fine_clean_simulations","nonzero",125,"IBMR",35,1825.08020772281,0.752,1,3.79489575406555,0.482869616195065,0.4065,936.169803627602,NA,NA,NA
"Beta_SSE315","fine_clean_simulations","nonzero",125,"IBMR",36,1720.71614421305,0.789333333333333,1,3.50722132025151,0.475731962639309,0.413,893.600172889482,NA,NA,NA
"Beta_SSE316","fine_clean_simulations","nonzero",125,"IBMR",37,1832.27695691705,0.701333333333333,1,3.84920866702121,0.479815707516314,0.375,903.106882288782,NA,NA,NA
"Beta_SSE317","fine_clean_simulations","nonzero",125,"IBMR",38,1631.67154811365,0.781333333333333,1,3.28604933269945,0.464643521062485,0.404,842.410332936515,NA,NA,NA
"Beta_SSE318","fine_clean_simulations","nonzero",125,"IBMR",39,1894.82561469364,0.818666666666667,1,4.09967460832016,0.500386388513333,0.41,973.003309769647,2.97408867926136,0.4438508801951,0.4035
"Beta_SSE319","fine_clean_simulations","nonzero",125,"IBMR",4,1819.06776700045,0.752,1,3.83613616501714,0.483425377954548,0.3975,933.099116081292,NA,NA,NA
"Beta_SSE320","fine_clean_simulations","nonzero",125,"IBMR",40,1717.07513283379,0.789333333333333,1,3.64172277172988,0.478144735610581,0.3905,829.746134723012,NA,NA,NA
"Beta_SSE321","fine_clean_simulations","nonzero",125,"IBMR",41,1798.25688095582,0.76,1,3.98807333413486,0.498081109156104,0.406,901.322725551001,NA,NA,NA
"Beta_SSE322","fine_clean_simulations","nonzero",125,"IBMR",42,1776.5844159267,0.842666666666667,1,3.48890656375854,0.469217745981529,0.4035,912.757010932797,2.77474920801054,0.424842800688975,0.3875
"Beta_SSE323","fine_clean_simulations","nonzero",125,"IBMR",43,1856.02469362296,0.786666666666667,1,3.75243176658176,0.478735765451712,0.3765,915.166154074461,2.58930900759133,0.412874951079806,0.3725
"Beta_SSE324","fine_clean_simulations","nonzero",125,"IBMR",44,1739.28409114235,0.76,1,3.75484084527146,0.489795715307564,0.4095,884.491192039613,NA,NA,NA
"Beta_SSE325","fine_clean_simulations","nonzero",125,"IBMR",45,1856.97484438596,0.712,1,3.92414880930716,0.488171551063063,0.4055,956.962359643731,NA,NA,NA
"Beta_SSE326","fine_clean_simulations","nonzero",125,"IBMR",46,1726.98492614397,0.84,1,3.44267098406688,0.466505629733547,0.4075,869.330980297537,NA,NA,NA
"Beta_SSE327","fine_clean_simulations","nonzero",125,"IBMR",47,1846.3042059482,0.749333333333333,1,3.92598216576296,0.491380842009151,0.394,904.853684537117,2.73480794255171,0.428386550958909,0.385
"Beta_SSE328","fine_clean_simulations","nonzero",125,"IBMR",48,1766.67160598819,0.816,1,3.66378235955641,0.484071868614171,0.395,878.947586937596,2.56648871243661,0.42123103561839,0.3825
"Beta_SSE329","fine_clean_simulations","nonzero",125,"IBMR",49,1782.50865431238,0.792,1,3.71811485125611,0.475835566042511,0.3865,879.306750654932,NA,NA,NA
"Beta_SSE330","fine_clean_simulations","nonzero",125,"IBMR",5,1823.10499491302,0.776,1,3.70891929888582,0.482254724405439,0.386,903.578557473853,NA,NA,NA
"Beta_SSE331","fine_clean_simulations","nonzero",125,"IBMR",50,1822.36579540191,0.776,1,3.78387634407333,0.477787373056607,0.3865,944.542985289543,2.70233915299422,0.417979953818717,0.373
"Beta_SSE332","fine_clean_simulations","nonzero",125,"IBMR",7,1822.87511910003,0.682666666666667,1,3.90085439895306,0.492787722408736,0.4075,937.380640956266,2.84475590464856,0.438989320230799,0.3895
"Beta_SSE333","fine_clean_simulations","nonzero",125,"IBMR",8,1834.26518894994,0.802666666666667,1,3.84364468460485,0.4822478774871,0.3855,925.535858728249,2.67615192543172,0.413196957806005,0.3755
"Beta_SSE334","fine_clean_simulations","nonzero",125,"IBMR",9,1728.94870291312,0.786666666666667,0.992,3.80248747686219,0.489804861424068,0.4065,841.049721526523,2.73287433955952,0.429561093964478,0.393
"Beta_SSE335","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",1,1808.22909627293,0.866666666666667,1,3.91184084881633,0.48963450662068,0.4245,947.317608044396,3.10330223033835,0.446483232684547,0.4055
"Beta_SSE336","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",10,1837.29275167524,0.818666666666667,1,4.23970115219811,0.50042807928411,0.4085,950.298924740218,3.07341495452379,0.444540411159098,0.396
"Beta_SSE337","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",11,1785.16854036607,0.810666666666667,1,4.03565809697087,0.496200596230358,0.402,894.100207814972,2.818252868826,0.433733382497395,0.399
"Beta_SSE338","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",12,1685.0199345839,0.837333333333333,1,3.78203224354133,0.486716780000737,0.417,884.263017591516,3.02178303715343,0.447996721098705,0.402
"Beta_SSE339","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",13,1768.60982425202,0.882666666666667,1,3.63879008499267,0.479750284531475,0.4085,916.300557028225,2.90757455024812,0.441049293059103,0.3875
"Beta_SSE340","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",14,1769.48842084941,0.850666666666667,1,3.7653992146041,0.481571691602343,0.41,953.807172015723,2.99521227061153,0.439691671176872,0.3955
"Beta_SSE341","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",15,1811.19835145419,0.765333333333333,1,4.04751298109941,0.497580427305819,0.4,935.867667638864,2.99308302925291,0.442424267104742,0.38
"Beta_SSE342","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",16,1706.71885743596,0.88,1,3.49004504703893,0.468468727969454,0.385,901.472606042133,2.67816276957693,0.421219006480854,0.3745
"Beta_SSE343","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",17,1715.00754249852,0.909333333333333,1,3.51343383422077,0.471387574830335,0.3875,896.522459310006,2.76167674451219,0.429143549282795,0.3715
"Beta_SSE344","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",18,1876.49142103106,0.813333333333333,1,4.1193320248977,0.499080559614449,0.4125,968.715483084073,2.88713662231593,0.440649155214859,0.4005
"Beta_SSE345","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",19,1847.81137884087,0.816,1,4.14304602990046,0.502907044470081,0.4065,947.209247915833,3.02963991979653,0.449347809003515,0.391
"Beta_SSE346","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",2,1834.44734652394,0.888,1,3.58519921632531,0.474232500177457,0.4,945.502129636848,2.75204277044083,0.430136983384065,0.3735
"Beta_SSE347","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",20,1926.87677643118,0.832,1,4.14179825377427,0.500504641426813,0.4,1013.01579638165,2.86844385720092,0.43670386533367,0.395
"Beta_SSE348","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",21,1831.26494284136,0.784,1,4.16050196270414,0.499923377825118,0.4015,928.986551647693,2.94570949660178,0.433690777708348,0.3855
"Beta_SSE349","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",22,1776.51012035996,0.861333333333333,1,4.00115709109357,0.501279409924793,0.4125,879.349061564329,2.99446396041543,0.449162961681116,0.4045
"Beta_SSE350","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",23,1723.02511881793,0.869333333333333,1,3.58399511699087,0.472790297259878,0.3985,892.398118063705,2.84933567329438,0.42921297580433,0.3835
"Beta_SSE351","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",24,1791.4284276865,0.888,1,3.85502787337141,0.494402010445827,0.4245,924.025505301106,3.08056612337275,0.451274591472957,0.402
"Beta_SSE352","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",25,1868.45176198799,0.821333333333333,1,4.20074913604863,0.499875649075511,0.3745,961.871511443915,2.94774865067332,0.434251100772106,0.3625
"Beta_SSE353","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",26,1839.19439091307,0.872,1,3.7451900014792,0.480000044161112,0.392,974.08365207053,2.93655324705773,0.43841863919568,0.38
"Beta_SSE354","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",27,1814.05608457878,0.818666666666667,1,3.96716974595483,0.494387377801771,0.3935,910.038951921221,2.95219875421364,0.439883800685566,0.3825
"Beta_SSE355","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",28,1731.84789107473,0.872,1,3.82306097681668,0.497121475987302,0.429,933.910157346121,3.07811403773015,0.461389705037892,0.4065
"Beta_SSE356","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",29,1884.84517428597,0.896,1,3.68085481858198,0.479413060441784,0.4145,1002.71415351863,2.94418524471274,0.442267368154603,0.387
"Beta_SSE357","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",3,1774.06302128991,0.789333333333333,1,3.98929900773798,0.493172330493266,0.41,885.932946110841,2.91520511280319,0.440298564464354,0.3985
"Beta_SSE358","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",30,1818.1467989618,0.872,1,3.62051359538051,0.474304710297429,0.4005,964.466723456788,2.75971291390437,0.427479340467814,0.3855
"Beta_SSE359","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",31,1789.14295617374,0.861333333333333,1,3.71268991022864,0.482663123278307,0.4175,950.233401190357,2.90652425869627,0.440434870546149,0.4
"Beta_SSE360","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",32,1741.98164292539,0.893333333333333,1,3.71157933031734,0.478641486587576,0.405,903.452051101076,2.96886037435198,0.434745130352165,0.3835
"Beta_SSE361","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",33,1767.50685459279,0.808,1,4.01172757685865,0.502675363785391,0.416,893.33890707918,2.98201395973362,0.453119210404915,0.405
"Beta_SSE362","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",34,1783.99885533034,0.797333333333333,1,3.92553164977681,0.497382503919895,0.413,886.615251790434,2.75943477012549,0.432901019225806,0.4105
"Beta_SSE363","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",35,1791.61699901331,0.861333333333333,1,3.69643251080148,0.478017446761278,0.418,977.143040596212,2.92972576937105,0.435976387739094,0.4125
"Beta_SSE364","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",36,1732.99171329978,0.88,1,3.6128984770451,0.480853997350067,0.4115,928.03259664528,2.85274803239062,0.438966890569942,0.4045
"Beta_SSE365","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",37,1772.5757316681,0.866666666666667,1,3.60572950872225,0.468636860662603,0.376,939.118590084983,2.79510977353963,0.420374294876054,0.3545
"Beta_SSE366","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",38,1642.56847139575,0.861333333333333,1,3.41911774755138,0.472066137505788,0.407,869.372524016553,2.77510474760627,0.433828289959063,0.3965
"Beta_SSE367","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",39,1923.73901607787,0.837333333333333,1,4.29350976019521,0.507393445844192,0.41,1009.35851490614,3.09640091154625,0.448146036718571,0.4045
"Beta_SSE368","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",4,1846.45975746804,0.805333333333333,1,4.05633769354255,0.492705754611689,0.398,965.378273921293,2.93931011898834,0.437388355110568,0.3855
"Beta_SSE369","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",40,1740.37405165116,0.856,1,3.81345580263718,0.486349356458012,0.3885,858.530178305215,2.76041523045532,0.428295664227051,0.3845
"Beta_SSE370","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",41,1762.56097200092,0.872,1,3.89630612073594,0.494283992888596,0.416,942.450399406989,3.15916055274116,0.45632853269021,0.399
"Beta_SSE371","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",42,1818.30004574093,0.866666666666667,1,3.70192226589558,0.479810072120498,0.41,955.558466285121,2.90578110554054,0.433075010687175,0.3915
"Beta_SSE372","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",43,1815.76727063025,0.858666666666667,1,3.60297558864403,0.471940762266503,0.375,966.654225839091,2.70073800743222,0.419414202130893,0.375
"Beta_SSE373","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",44,1774.57817564366,0.818666666666667,1,4.01099453135627,0.501281195665866,0.4095,916.200161715603,2.97022559548428,0.447266152681367,0.404
"Beta_SSE374","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",45,1887.52492927351,0.768,1,4.15282530530691,0.497415793013924,0.4,997.604838062297,2.92008384871838,0.434944196734655,0.3955
"Beta_SSE375","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",46,1745.12736898597,0.917333333333333,1,3.62858566294794,0.476576349242499,0.4055,905.162486489069,2.96296400563953,0.440984809390393,0.3895
"Beta_SSE376","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",47,1891.72494689349,0.821333333333333,1,4.21357833828729,0.503476904626809,0.396,945.719538712275,2.87810870937006,0.436038420631722,0.3875
"Beta_SSE377","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",48,1800.34408747554,0.84,1,3.87876946372787,0.493736811078182,0.3945,912.901365732148,2.69524898613042,0.430461910851175,0.387
"Beta_SSE378","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",49,1812.25475426827,0.837333333333333,1,3.93312894523891,0.485721462979055,0.379,912.590223155029,2.83140378021836,0.424456495294349,0.3645
"Beta_SSE379","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",5,1865.83471756377,0.826666666666667,1,3.98814286507644,0.493828104415687,0.3895,941.887015063875,2.80982492743121,0.434706910172554,0.3835
"Beta_SSE380","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",50,1782.71057098775,0.848,1,3.63385397212667,0.47109836811461,0.393,981.480853467348,2.87046565856041,0.428393451654951,0.383
"Beta_SSE381","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",6,1741.98528128466,0.866666666666667,1,3.59407997176489,0.475854739416622,0.396,897.886356800085,2.88214881411829,0.432971863112505,0.389
"Beta_SSE382","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",7,1855.03723100232,0.832,1,4.15599684541465,0.503864171772732,0.4175,976.696173255356,3.12836857764722,0.455189164672483,0.397
"Beta_SSE383","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",8,1867.88228783091,0.821333333333333,1,4.0861478524224,0.493288987965913,0.3885,952.975930284745,2.86231311387463,0.425433424190646,0.379
"Beta_SSE384","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",9,1765.02179114868,0.837333333333333,1,4.03360454449162,0.500089766702207,0.4075,870.760557920637,2.81860853675552,0.435921901549231,0.399
"Beta_SSE385","fine_clean_simulations","nonzero",125,"ORACLE",1,0,0,1,0,0,0.0975,0,0,0,0.0975
"Beta_SSE386","fine_clean_simulations","nonzero",125,"ORACLE",10,0,0,1,0,0,0.092,0,0,0,0.092
"Beta_SSE387","fine_clean_simulations","nonzero",125,"ORACLE",11,0,0,1,0,0,0.0865,0,0,0,0.0865
"Beta_SSE388","fine_clean_simulations","nonzero",125,"ORACLE",12,0,0,1,0,0,0.091,0,0,0,0.091
"Beta_SSE389","fine_clean_simulations","nonzero",125,"ORACLE",13,0,0,1,0,0,0.095,0,0,0,0.095
"Beta_SSE390","fine_clean_simulations","nonzero",125,"ORACLE",14,0,0,1,0,0,0.104,0,0,0,0.104
"Beta_SSE391","fine_clean_simulations","nonzero",125,"ORACLE",15,0,0,1,0,0,0.0995,0,0,0,0.0995
"Beta_SSE392","fine_clean_simulations","nonzero",125,"ORACLE",16,0,0,1,0,0,0.092,0,0,0,0.092
"Beta_SSE393","fine_clean_simulations","nonzero",125,"ORACLE",17,0,0,1,0,0,0.0925,0,0,0,0.0925
